date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:14:49	37839/37839	---M--	200	added ('OK')	image/png	etag:%2293cf-65316af9-fd87de01d47bda7d;;;%22	https://html.hixstudio.net/technix-prv/technix/assets/img/hero/hero-2/header-bg.png	html.hixstudio.net/technix-prv/technix/assets/img/hero/hero-2/header-bg.png	(from https://html.hixstudio.net/technix-prv/technix/index-2.html)
14:14:50	1921/1921	---M--	200	added ('OK')	image/png	etag:%22781-65316af9-d4ba2d84db5facd0;;;%22	https://html.hixstudio.net/technix-prv/technix/assets/img/logo/home-2-logo.png	html.hixstudio.net/technix-prv/technix/assets/img/logo/home-2-logo.png	(from https://html.hixstudio.net/technix-prv/technix/index-2.html)
14:14:51	1221/1221	---M--	200	added ('OK')	image/png	etag:%224c5-65316af9-f79b5252a168a73a;;;%22	https://html.hixstudio.net/technix-prv/technix/assets/img/hero/hero-2/logo-shape.png	html.hixstudio.net/technix-prv/technix/assets/img/hero/hero-2/logo-shape.png	(from https://html.hixstudio.net/technix-prv/technix/index-2.html)
14:14:53	475470/475470	---M--	200	added ('OK')	image/png	etag:%227414e-65316af9-363245c3c3f0461b;;;%22	https://html.hixstudio.net/technix-prv/technix/assets/img/hero/hero-2/hero-bg.png	html.hixstudio.net/technix-prv/technix/assets/img/hero/hero-2/hero-bg.png	(from https://html.hixstudio.net/technix-prv/technix/index-2.html)
14:14:54	14706/14706	---M--	200	added ('OK')	image/png	etag:%223972-65316af9-bd2bddae23c92de8;;;%22	https://html.hixstudio.net/technix-prv/technix/assets/img/hero/hero-2/shape-1.png	html.hixstudio.net/technix-prv/technix/assets/img/hero/hero-2/shape-1.png	(from https://html.hixstudio.net/technix-prv/technix/index-2.html)
14:14:54	11372/11372	---M--	200	added ('OK')	image/png	etag:%222c6c-65316af9-46990ca670c0dcaa;;;%22	https://html.hixstudio.net/technix-prv/technix/assets/img/hero/hero-2/shape-2.png	html.hixstudio.net/technix-prv/technix/assets/img/hero/hero-2/shape-2.png	(from https://html.hixstudio.net/technix-prv/technix/index-2.html)
14:14:55	8029/8029	---M--	200	added ('OK')	image/png	etag:%221f5d-65316af9-e1f2d16352469631;;;%22	https://html.hixstudio.net/technix-prv/technix/assets/img/hero/hero-2/shape-3.png	html.hixstudio.net/technix-prv/technix/assets/img/hero/hero-2/shape-3.png	(from https://html.hixstudio.net/technix-prv/technix/index-2.html)
14:14:57	382104/382104	---M--	200	added ('OK')	image/png	etag:%225d498-65316af9-781ce70a859e873c;;;%22	https://html.hixstudio.net/technix-prv/technix/assets/img/offering/bg.png	html.hixstudio.net/technix-prv/technix/assets/img/offering/bg.png	(from https://html.hixstudio.net/technix-prv/technix/index-2.html)
14:14:58	122276/122276	---M--	200	added ('OK')	image/png	etag:%221dda4-65316af9-4feb5a7fad0e594;;;%22	https://html.hixstudio.net/technix-prv/technix/assets/img/offering/shape.png	html.hixstudio.net/technix-prv/technix/assets/img/offering/shape.png	(from https://html.hixstudio.net/technix-prv/technix/index-2.html)
14:14:58	604/604	---M--	200	added ('OK')	image/png	etag:%2225c-65316af9-c0ca45f768201924;;;%22	https://html.hixstudio.net/technix-prv/technix/assets/img/offering/shape-2.png	html.hixstudio.net/technix-prv/technix/assets/img/offering/shape-2.png	(from https://html.hixstudio.net/technix-prv/technix/index-2.html)
14:14:59	18051/18051	---M-Z	200	added ('OK')	image/svg+xml	etag:%224683-65316af9-102db06c2e0b01da;gz%22	https://html.hixstudio.net/technix-prv/technix/assets/img/offering/img-1.svg	html.hixstudio.net/technix-prv/technix/assets/img/offering/img-1.svg	(from https://html.hixstudio.net/technix-prv/technix/index-2.html)
14:15:00	71935/71935	---M-Z	200	added ('OK')	image/svg+xml	etag:%22118ff-65316af9-4b1e213e46f64662;gz%22	https://html.hixstudio.net/technix-prv/technix/assets/img/offering/img-2.svg	html.hixstudio.net/technix-prv/technix/assets/img/offering/img-2.svg	(from https://html.hixstudio.net/technix-prv/technix/index-2.html)
14:15:01	67096/67096	---M-Z	200	added ('OK')	image/svg+xml	etag:%2210618-65316af9-d23e2c57aadd147d;gz%22	https://html.hixstudio.net/technix-prv/technix/assets/img/offering/img-3.svg	html.hixstudio.net/technix-prv/technix/assets/img/offering/img-3.svg	(from https://html.hixstudio.net/technix-prv/technix/index-2.html)
14:15:02	16185/16185	---M-Z	200	added ('OK')	image/svg+xml	etag:%223f39-65316af9-e8f9abf706e71f07;gz%22	https://html.hixstudio.net/technix-prv/technix/assets/img/offering/img-4.svg	html.hixstudio.net/technix-prv/technix/assets/img/offering/img-4.svg	(from https://html.hixstudio.net/technix-prv/technix/index-2.html)
14:15:03	4166/4166	---M--	200	added ('OK')	image/png	etag:%221046-65316af9-f81d7238e1f21789;;;%22	https://html.hixstudio.net/technix-prv/technix/assets/img/business/shape-1.png	html.hixstudio.net/technix-prv/technix/assets/img/business/shape-1.png	(from https://html.hixstudio.net/technix-prv/technix/index-2.html)
